Class,Order,Family,Korean_Name,Scientific_Name
Insecta,Coleoptera,Staphylinidae,장태산우리바수염반날개,Atheta (Microdota) jangtaesanensis
Insecta,Coleoptera,Staphylinidae,설악산우리바수염반날개,Atheta (Microdota) kawachiensis
Insecta,Coleoptera,Staphylinidae,쥐우리바수염반날개,Atheta (Microdota) muris
Insecta,Coleoptera,Staphylinidae,강원우리바수염반날개,Atheta (Microdota) pasniki
Insecta,Coleoptera,Staphylinidae,뾰족배우리바수염반날개,Atheta (Microdota) spiniventris
Insecta,Coleoptera,Staphylinidae,뿔우리바수염반날개,Atheta (Microdota) spinula
Insecta,Lepidoptera,Pyralidae,노랑무늬알락명나방,Acrobasis malifoliella
Insecta,Lepidoptera,Pyralidae,사과알락명나방,Acrobasis bifidella
Insecta,Lepidoptera,Pyralidae,녹슨빛알락명나방,Acrobasis rufizonella
Insecta,Lepidoptera,Acrolepiidae,마좀나방,Acrolepiopsis nagaimo
Insecta,Coleoptera,Ptilodactylidae,광택긴빗살수염벌레,Anchycteis monticola
Insecta,Hymenoptera,Andrenidae,아부라나애꽃벌,Andrena (Andrena) aburana
Insecta,Hymenoptera,Andrenidae,가을애꽃벌,Andrena (Cnemiandrena) maetai
Insecta,Hymenoptera,Andrenidae,담색털가시애꽃벌,Andrena (Hoplandrena) macroceps
Insecta,Hymenoptera,Andrenidae,고려애꽃벌,Andrena (Melandrena) koreana
Insecta,Hymenoptera,Andrenidae,일본애꽃벌,Andrena (Plastandrena) japonica
Insecta,Hymenoptera,Andrenidae,일본허리애꽃벌,Andrena (Simandrena) nippon
Insecta,Hymenoptera,Andrenidae,태백애꽃벌,Andrena (Micrandrena) falsificissima
Insecta,Hymenoptera,Andrenidae,털애꽃벌,Andrena (Euandrena) plumosella
Insecta,Hymenoptera,Dryinidae,가을원집게벌,Anteon autumnale
Insecta,Hymenoptera,Dryinidae,넓은가슴원집게벌,Anteon exiguum
Insecta,Hymenoptera,Dryinidae,두줄원집게벌,Anteon ingenuum
Insecta,Hymenoptera,Dryinidae,일본원집게벌,Anteon japonicum
Insecta,Hymenoptera,Dryinidae,민가슴원집게벌,Anteon metuendum
Insecta,Hymenoptera,Dryinidae,긴도랑원집게벌,Anteon nanlingense
Insecta,Hymenoptera,Dryinidae,넓적원집게벌,Anteon wushense
Insecta,Hymenoptera,Dryinidae,저장원집게벌,Anteon yuani
Insecta,Hymenoptera,Dryinidae,짧은원집게벌,Anteon brachycerum
Insecta,Hymenoptera,Dryinidae,한줄원집게벌,Anteon confusum
Insecta,Hymenoptera,Dryinidae,광교원집게벌,Anteon infectum
Insecta,Coleoptera,Curculionidae,민꽃바구미,Anthonomus (Anthomorphus) phyllocola
Insecta,Hymenoptera,Ichneumonidae,동양주홍납작맵시벌,Apechthis compunctor orientalis
Insecta,Hymenoptera,Ichneumonidae,린네납작맵시벌,Apechthis compunctor compunctor
Insecta,Hymenoptera,Dryinidae,한국민집게벌,Aphelopus koreanus
Insecta,Hymenoptera,Dryinidae,세갈래민집게벌,Aphelopus atratus
Insecta,Lepidoptera,Gracillariidae,북방민가는나방,Caloptilia mandshurica
Insecta,Lepidoptera,Gracillariidae,홉가는나방,Caloptilia fidella
Insecta,Lepidoptera,Gracillariidae,고로쇠가는나방,Caloptilia hidakensis
Insecta,Lepidoptera,Gracillariidae,붓순나무가는나방,Caloptilia illicii
Insecta,Lepidoptera,Gracillariidae,흑갈색점가는나방,Caloptilia pulverea
Insecta,Lepidoptera,Pyralidae,노랑알락명나방,Asclerobia sinensis
Insecta,Diptera,Muscidae,토마토어리줄기집파리,Atherigona (Acritochaeta) orientalis
Insecta,Coleoptera,Cerambycidae,무늬넓적하늘소,Atimia nadezhdae
Insecta,Hymenoptera,Aulacidae,민발톱호리벌,Aulacus salicius
Insecta,Lepidoptera,Saturniidae,버드나무산누에나방,Saturnia boisduvalii
Insecta,Lepidoptera,Crambidae,늪긴날개명나방,Schoenobius sasakii
Insecta,Lepidoptera,Crambidae,백설긴날개명나방,Scirpophaga xanthopygata
Insecta,Diptera,Lauxaniidae,흰머리큰날개파리,Sapromyza albiceps
Collembola,Symphypleona,Katiannidae,한국가시둥근톡토기,Sminthurinus koreanus
Insecta,Hymenoptera,Braconidae,알락하늘소살이고치벌,Spathius ibarakius
Insecta,Hymenoptera,Braconidae,호리비단벌레살이고치벌,Spathius galinae
Insecta,Coleoptera,Sphindidae,검정점균둥근아기벌레,Sphindus brevis
Insecta,Diptera,Syrphidae,호리병꽃등에,Sphiximorpha rachmaninovi
Insecta,Diptera,Chironomidae,작은꼬리가장부깔따구,Stempellinella ministylus
Insecta,Coleoptera,Rhynchitidae,붉나무주둥이거위벌레,Auletobius (Auletobius) planifrons
Insecta,Coleoptera,Cerambycidae,밝은무늬송사리엿하늘소,Stenhomalus (Stenhomalus) cleroides
Insecta,Coleoptera,Staphylinidae,긴딱지딱부리반날개,Stenus burjaetus
Insecta,Coleoptera,Staphylinidae,움푹딱부리반날개,Stenus depressus
Insecta,Coleoptera,Staphylinidae,좀딱지딱부리반날개,Stenus gibbicollis
Insecta,Hymenoptera,Ichneumonidae,배반짝뭉툭맵시벌,Bioblapsis polita
Insecta,Coleoptera,Staphylinidae,검정길쭉딱부리반날개,Stenus curvus
Insecta,Coleoptera,Staphylinidae,산길쭉딱부리반날개,Stenus nomuraianus
Insecta,Coleoptera,Staphylinidae,둥근길쭉딱부리반날개,Stenus obesus
Insecta,Coleoptera,Staphylinidae,도랑길쭉딱부리반날개,Stenus sulcifer
Insecta,Coleoptera,Staphylinidae,가는길쭉딱부리반날개,Stenus tenuiculus
Insecta,Coleoptera,Staphylinidae,갈고리길쭉딱부리반날개,Stenus unciformis
Insecta,Diptera,Lauxaniidae,맵시노랑큰날개파리,Minettia filia
Insecta,Hymenoptera,Ichneumonidae,고랑뭉툭맵시벌,Stethoncus sulcator
Insecta,Diptera,Lauxaniidae,닷점큰날개파리,Protrigonometopus sexlituris
Insecta,Lepidoptera,Crambidae,섬연무늬들명나방,Syllepte cissalis
Insecta,Hymenoptera,Cynipidae,가죽머리혹벌,Synergus hakonensis
Insecta,Hymenoptera,Cynipidae,작은구멍배혹벌,Synergus jezoensis
Insecta,Hymenoptera,Cynipidae,사각머리혹벌,Synergus khazani
Insecta,Hymenoptera,Cynipidae,공생혹벌,Synergus symbioticus
Insecta,Hymenoptera,Ichneumonidae,내장뿔자루맵시벌,Sympherta antilope sibirica
Insecta,Hymenoptera,Braconidae,애가시날개잎벌레고치벌,Syntretus (Exosyntretus) nevelskoii
Insecta,Hemiptera,Psyllidae,다정큼나무이,Cacopsylla satsumensis
Insecta,Diptera,Chironomidae,청양장부깔따구,Tanytarsus cheongyangensis
Insecta,Diptera,Chironomidae,김천장부깔따구,Tanytarsus gimcheonensis
Insecta,Diptera,Chironomidae,극미장부깔따구,Tanytarsus minimedianus
Insecta,Diptera,Chironomidae,백장부깔따구,Tanytarsus paiki
Insecta,Hemiptera,Cicadellidae,광대애매미충,Tautoneura polymitusa
Insecta,Thysanoptera,Thripidae,고들빼기총채벌레,Caliothrips tongi
Insecta,Diptera,Chironomidae,삼먹절몽당깔따구,Thienemanniella triannulata
Insecta,Hymenoptera,Ichneumonidae,참긴배뭉툭맵시벌,Campocraspedon elongatus
Insecta,Hymenoptera,Cynipidae,민가슴혹벌,Ceroptres clavicornis
Insecta,Hymenoptera,Cynipidae,털보혹벌,Ceroptres setosus
Insecta,Lepidoptera,Crambidae,흑갈점풀명나방,Charitoprepes lubricosa
Insecta,Hymenoptera,Ichneumonidae,빛뭉툭맵시벌,Chorinaeus eniwanus
Insecta,Hymenoptera,Ichneumonidae,연노랑다리뭉툭맵시벌,Chorinaeus flavipes
Insecta,Hymenoptera,Ichneumonidae,빗살뭉툭맵시벌,Chorinaeus pectinatus
Insecta,Hemiptera,Miridae,털보장님노린재,Cimidaeorus hasegawai
Insecta,Hemiptera,Miridae,홍테털보장님노린재,Cimidaeorus nigrorufus
Insecta,Diptera,Chironomidae,김사촌깔따구,Cladopelma kimi
Insecta,Coleoptera,Chrysomelidae,검정좁쌀통잎벌레,Coenobius obscuripennis
Insecta,Diptera,Limoniidae,유중실작은애기각다귀,Trentepohlia (Mongoma) pennipes
Insecta,Diptera,Limoniidae,무중실작은애기각다귀,Trentepohlia (Trentepohlia) septemtrionalis
Insecta,Hymenoptera,Ichneumonidae,무릉검은뭉툭맵시벌,Triclistus kamijoi
Insecta,Hymenoptera,Ichneumonidae,어리남방화장뭉툭맵시벌,Colpotrochia cincta
Insecta,Hymenoptera,Ichneumonidae,계룡검은뭉툭맵시벌,Triclistus podagricus
Insecta,Hymenoptera,Ichneumonidae,작은꼬마뭉툭맵시벌,Trieces bellulus
Insecta,Hymenoptera,Ichneumonidae,어리작은꼬마뭉툭맵시벌,Trieces homonae
Insecta,Hymenoptera,Dryinidae,발톱집게벌,Conganteon nepalense
Insecta,Hymenoptera,Ichneumonidae,노란점작은꼬마뭉툭맵시벌,Trieces koreanus
Insecta,Coleoptera,Erotylidae,함백산작은버섯벌레,Tritoma niponensis
Insecta,Diptera,Lauxaniidae,흰얼굴뾰족머리큰날개파리,Trigonometopus eborifacies
Insecta,Lepidoptera,Pyralidae,강원알락명나방,Copamyntis martimella
Insecta,Hemiptera,Miridae,짤막장님노린재,Coridromius chinensis
Insecta,Hymenoptera,Ichneumonidae,고랑신라뭉툭맵시벌,Tryphon (Stenocrotaphon) subsulcatus manshuricus
Collembola,Poduromorpha,Hypogastruridae,남이짧은털보라톡토기,Xenylla namia
Insecta,Lepidoptera,Ypsolophidae,수염좀나방,Ypsolopha vittella
Insecta,Lepidoptera,Ypsolophidae,세줄수염좀나방,Ypsolopha nigrofasciata
Insecta,Lepidoptera,Ypsolophidae,적갈색갈고리좀나방,Ypsolopha fujimotoi
Insecta,Lepidoptera,Gracillariidae,감잎가는나방,Cuphodes diospyrosella
Insecta,Coleoptera,Carabidae,조롱박머리먼지벌레,Daptus vittatus
Insecta,Diptera,Lonchaeidae,구북구깜장파리,Dasiops calvus
Insecta,Coleoptera,Latridiidae,곰보섶벌레,Dienerella (Dienerella) costulata
Insecta,Hymenoptera,Ichneumonidae,검정등에살이뭉툭맵시벌,Diplazon tetragonus
Insecta,Neuroptera,Hemerobiidae,낙엽날개뱀잠자리붙이,Drepanepteryx phalaenoides
Insecta,Hymenoptera,Dryinidae,마디집게벌,Dryinus browni
Insecta,Hymenoptera,Dryinidae,날개집게벌,Echthrodelphax fairchildii
Insecta,Diptera,Chironomidae,옆검은다모깔따구,Einfeldia paradissidens
Insecta,Diptera,Limoniidae,민무늬애기각다귀,Elephantomyia (Elephantomyia) edwardsi
Insecta,Hymenoptera,Embolemidae,멸구살이벌,Embolemus walkeri
Insecta,Hymenoptera,Aphelinidae,후박굴깍지좀벌,Encarsia explorata
Insecta,Hymenoptera,Aphelinidae,가루이좀벌,Encarsia lutea
Insecta,Lepidoptera,Zygaenidae,맵시흑백알락나방,Eterusia aedea sugitanii
Insecta,Lepidoptera,Geometridae,동양물결자나방,Eupithecia costiconvexa
Insecta,Hemiptera,Cicadellidae,동월애매미충,Eurhadina dongwolensis
Insecta,Hymenoptera,Ichneumonidae,한국살이뭉툭맵시벌,Eurytyloides koreanus
Insecta,Diptera,Chironomidae,소유장부깔따구,Rheotanytarsus sohi
Insecta,Diptera,Chironomidae,솟은유아기깔따구,Rheocricotopus eminellobus
Insecta,Diptera,Chironomidae,검은유아기깔따구,Rheocricotopus nigrus
Insecta,Diptera,Chironomidae,오너멘탈점진흙깔따구,Rheopelopia ornata
Insecta,Coleoptera,Cerambycidae,두눈긴가슴섬하늘소,Falsoibidion bipunctatum
Insecta,Hymenoptera,Figitidae,벗초파리기생혹벌,Ganaspis brasiliensis
Insecta,Coleoptera,Scarabaeidae,광양줄똥풍뎅이,Rhyparus azumai azumai
Insecta,Diptera,Limoniidae,촘촘날개점애기각다귀,Geranomyia multipuncta
Insecta,Hymenoptera,Dryinidae,깊은골어리집게벌,Gonatopus borneanus
Insecta,Hymenoptera,Dryinidae,노랑어리집게벌,Gonatopus flavifemur
Insecta,Hymenoptera,Dryinidae,밝은어리집게벌,Gonatopus lucens
Insecta,Diptera,Chironomidae,요정육촌깔따구,Paracladopelma nais
Insecta,Lepidoptera,Tortricidae,북방꼬마애기잎말이나방,Gypsonoma dealbana
Insecta,Hymenoptera,Dryinidae,갈색닮은어리집게벌,Haplogonatopus oratorius
Insecta,Lepidoptera,Tortricidae,가새목애기잎말이나방,Hedya iophaea
Insecta,Coleoptera,Hydrophilidae,꼬마검정물땡땡이,Paracymus zaitzevi
Insecta,Diptera,Chironomidae,넓은고리사촌깔따구,Paratendipes laticollus
Insecta,Diptera,Chironomidae,새흰다리사촌깔따구,Paratendipes neoalbimanus
Insecta,Diptera,Limoniidae,일본주둥이애기각다귀,Helius (Helius) nipponensis
Insecta,Diptera,Limoniidae,황가슴주둥이애기각다귀,Helius (Helius) obliteratus
Insecta,Diptera,Chironomidae,신리오각깔따구,Pentapedilum neoreei
Insecta,Coleoptera,Cryptophagidae,무늬꼬마곡식쑤시기,Henotiderus centromaculatus
Insecta,Lepidoptera,Crambidae,황갈풀명나방,Patissa fulvosparsa
Insecta,Diptera,Lauxaniidae,숲꼬마큰날개파리,Homoneura albomarginata
Insecta,Hymenoptera,Ichneumonidae,긴배참어리등에살이뭉툭맵시벌,Homotropus longiventris
Insecta,Hymenoptera,Ichneumonidae,꼬마참어리등에살이뭉툭맵시벌,Homotropus megaspis
Insecta,Coleoptera,Dytiscidae,네모무늬꼬마물방개,Hydroglyphus flammulatus
Insecta,Diptera,Chironomidae,영국물털눈깔따구,Hydrosmittia oxoniana
Insecta,Lepidoptera,Erebidae,파도수염나방,Hypena sinuosa
Insecta,Hemiptera,Miridae,무늬홑눈장님노린재,Isometopus amurensis
Insecta,Neuroptera,Chrysopidae,몸노랑풀잠자리,Italochrysa nigrovenosa
Insecta,Coleoptera,Melyridae,해변의병벌레,Laius asahinai
Insecta,Hymenoptera,Ichneumonidae,대덕배자루뭉툭맵시벌,Leptobatopsis daedeokensis
Insecta,Hymenoptera,Ichneumonidae,다리가시배자루뭉툭맵시벌,Leptobatopsis appendiculata
Insecta,Coleoptera,Staphylinidae,큰좀가슴네눈반날개,Lesteva okiana
Insecta,Diptera,Limoniidae,날개세로띠왕애기각다귀,Libnotes (Afrolimonia) ladogensis
Insecta,Diptera,Limoniidae,굵은띠왕애기각다귀,Libnotes (Libnotes) amatrix
Insecta,Diptera,Limoniidae,큰날개왕애기각다귀,Libnotes (Libnotes) longistigma
Insecta,Diptera,Limoniidae,곰보날개왕애기각다귀,Libnotes (Libnotes) puella
Insecta,Diptera,Chironomidae,읍내물깔따구,Limnophyes ubnaensis
Insecta,Lepidoptera,Erebidae,남방매미나방,Lymantria albescens
Insecta,Diptera,Chironomidae,일본큰진흙깔따구,Macropelopia nipponotata
Insecta,Hymenoptera,Aphelinidae,장미깍지좀벌,Marietta carnesi
Insecta,Coleoptera,Staphylinidae,입치레딱부리반날개,Megalopinus japonicus
Insecta,Hymenoptera,Ichneumonidae,둥근방패뭉툭맵시벌,Metopius (Peltastes) fossulatus
Insecta,Hymenoptera,Ichneumonidae,검붉은줄뭉툭맵시벌,Metopius (Peltastes) pinatorius
Insecta,Hymenoptera,Ichneumonidae,삿포로줄뭉툭맵시벌,Metopius (Peltastes) sapporensis
Insecta,Hymenoptera,Ichneumonidae,줄뭉툭맵시벌,Metopius (Ceratopius) citratus citratus
Insecta,Hemiptera,Aradidae,꼬마큰넓적노린재,Mezira subtilis
Insecta,Diptera,Chironomidae,긴꼬리왜소깔따구,Microtendipes pedellus
Insecta,Coleoptera,Mordellidae,두줄꽃벼룩,Mordellina (Mordellina) signatella
Insecta,Coleoptera,Staphylinidae,네눈반날개,Omalium japonicum
Insecta,Hymenoptera,Chrysididae,광택가슴청벌,Omalus aeneus
Insecta,Hymenoptera,Chrysididae,작은청벌,Omalus exiguus
Insecta,Coleoptera,Gyrinidae,검정꼬리물맴이,Orectochilus punctipennis
Insecta,Diptera,Chironomidae,보령깃깔따구,Orthocladius boryongensis
Insecta,Hymenoptera,Ichneumonidae,어리노랑다리뭉툭맵시벌,Periope hoerhammeri
Insecta,Hymenoptera,Ichneumonidae,납작칼배뭉툭맵시벌,Phthorima compressa
Insecta,Hymenoptera,Ichneumonidae,무늬납작맵시벌,Pimpla melanacrias
Insecta,Coleoptera,Tenebrionidae,꼬마진주거저리,Platydema celatum
Insecta,Diptera,Chironomidae,세털무늬깔따구,Polypedilum paraviceps
Insecta,Diptera,Chironomidae,거짓구름무늬깔따구,Polypedilum pseudonubifer
Insecta,Diptera,Chironomidae,행복무늬깔따구,Polypedilum laetum
Insecta,Hymenoptera,Aulacidae,작은점무늬어리호리벌,Pristaulacus insularis
Insecta,Hymenoptera,Aulacidae,유리날개어리호리벌,Pristaulacus kostylevi
Insecta,Hymenoptera,Aulacidae,검은줄어리호리벌,Pristaulacus jirisani
Insecta,Hymenoptera,Aulacidae,날개무늬어리호리벌,Pristaulacus comptipennis
Insecta,Diptera,Chironomidae,우두모기깔따구,Procladius parasimplicistylus
Insecta,Lepidoptera,Oecophoridae,백운원뿔나방,Promalactis kyuparki
Insecta,Hymenoptera,Ichneumonidae,납작볼뭉툭맵시벌,Promethes compressus
Collembola,Poduromorpha,Onychiuridae,누탁헛눈어리톡토기,Protaphorura nutak
Insecta,Lepidoptera,Oecophoridae,가학산원뿔나방,Pseudodoxia gahakensis
Insecta,Hemiptera,Miridae,홍색들장님노린재,Pseudoloxops miyatakei
Insecta,Hemiptera,Miridae,다리홍점들장님노린재,Pseudoloxops miyamotoi
Insecta,Diptera,Chironomidae,공지가털눈깔따구,Pseudosmittia gongjiana
Insecta,Coleoptera,Erotylidae,노랑다리둥근버섯벌레,Pseudotritoma laetabilis
Insecta,Coleoptera,Staphylinidae,푸른버섯입치레반날개,Pseudoxyporus cyanipennis
Insecta,Coleoptera,Staphylinidae,오대산버섯입치레반날개,Pseudoxyporus dybowskii
Insecta,Hymenoptera,Aphelinidae,사철깍지네마디좀벌,Pteroptrix machiaveli
Insecta,Hymenoptera,Braconidae,가시고치벌,Spathius verustus
Insecta,Hymenoptera,Cynipidae,삼각머리혹벌,Synergus xialongmeni
Insecta,Hymenoptera,Ichneumonidae,고아맵시벌,Tersilochus (Gonolochus) caudatus
Insecta,Lepidoptera,Ypsolophidae,큰좀나방,Ypsolopha longa
Insecta,Hymenoptera,Eulophidae,일본쌍살벌살이좀벌,Elasmus japonicus
Insecta,Hymenoptera,Eulophidae,참쌍살벌살이좀벌,Elasmus polistis
Insecta,Hymenoptera,Ichneumonidae,일본두소나자루맵시벌,Dusona japonica
Insecta,Hymenoptera,Ichneumonidae,청계두소나자루맵시벌,Dusona bellipes
Insecta,Hymenoptera,Ichneumonidae,두색두소나자루맵시벌,Dusona bicoloripes
Insecta,Hymenoptera,Ichneumonidae,북한산두소나자루맵시벌,Dusona cultrator
Insecta,Hymenoptera,Ichneumonidae,큰뿔두소나자루맵시벌,Dusona mactatoides
Insecta,Hymenoptera,Ichneumonidae,호스트만두소나자루맵시벌,Dusona scalprata
Insecta,Hymenoptera,Ichneumonidae,대전두소나자루맵시벌,Dusona sasayamae
Insecta,Hymenoptera,Ichneumonidae,홈그렌두소나자루맵시벌,Dusona obliterata
Insecta,Hymenoptera,Ichneumonidae,내장두소나자루맵시벌,Dusona obtutor
Insecta,Hymenoptera,Ichneumonidae,치악두소나자루맵시벌,Dusona auriculator
Insecta,Lepidoptera,Gracillariidae,때죽나무가는나방,Phyllonorycter styracis
Insecta,Lepidoptera,Epimarptidae,산돌기가는뿔나방,Epimarptis hiranoi
Insecta,Coleoptera,Histeridae,우리좀풍뎅이붙이,Margarinotus (Paralister) koreanus
Collembola,Entomobryomorpha,Tomoceridae,한국굴가시톡토기,Lethemurus coreanus
Collembola,Poduromorpha,Neanuridae,폴로스키뽕톡토기,Morulina pawlowskii
Insecta,Coleoptera,Histeridae,중국꼬마풍뎅이붙이,Nasaltus chinensis
Insecta,Coleoptera,Cerambycidae,두줄민띠하늘소,Phymatodes (Phymatodellus) murzini
Insecta,Diptera,Chironomidae,한알락깔따구,Ablabesmyia hanea
Insecta,Diptera,Chironomidae,작은긴꼬리알락깔따구,Ablabesmyia microlongistyla
Insecta,Diptera,Chironomidae,옆긴꼬리알락깔따구,Ablabesmyia paralongistyla
Insecta,Hemiptera,Anthocoridae,멋애꽃노린재,Orius (Heterorius) laticollis laticollis
Insecta,Hemiptera,Miridae,인제장님노린재,Psallus (Calopsallus) injensis
Insecta,Hemiptera,Miridae,태화산장님노린재,Psallus (Hylopsallus) taehwana
Insecta,Hemiptera,Miridae,용대장님노린재,Psallus (Phylidea) yongdaeri
Insecta,Diptera,Simuliidae,점무늬먹파리,Simulium (Simulium) coreanum
Insecta,Lepidoptera,Oecophoridae,흰무늬원뿔나방,Lasiochira pallidiptera
Insecta,Hemiptera,Aphalaridae,칠면초나무이,Rhodochlanis suaedicola
Insecta,Coleoptera,Bostrichidae,민들볼기개나무좀,Dinoderus (Dinoderastes) speculifer
Insecta,Hymenoptera,Ichneumonidae,노랑얼굴가시뭉툭맵시벌,Rynchobanchus flavopictus orientalis
Insecta,Lepidoptera,Blastobasidae,두점밑두리뿔나방,Pseudohypatopa longicornutella
Insecta,Lepidoptera,Crambidae,칠점두줄포충나방,Miyakea raddeella
Insecta,Lepidoptera,Hesperiidae,멧팔랑나비,Erynnis montana
Insecta,Coleoptera,Staphylinidae,도랑넓적반날개,Micropeplus fulvus japonicus
Insecta,Diptera,Chironomidae,변산아기깔따구,Cricotopus byeonsanensis
Insecta,Diptera,Tephritidae,그물별무늬과실파리,Actinoptera reticulata
Insecta,Lepidoptera,Lycaenidae,사랑부전나비,Polyommatus tsvetajevi
Insecta,Psocodea,Amphientomidae,비늘다듬이벌레,Ancylentomus macrourus
Insecta,Psocodea,Amphipsocidae,일본털다듬이벌레,Amphipsocus japonicus
Insecta,Psocodea,Caeciliusidae,밝은깃털다듬이벌레,Valenzuela oyamai
Insecta,Psocodea,Peripsocidae,창다듬이벌레,Peripsocus didymus
